,texture_contrast_nondir_post1,texture_contrast_nondir_post2,texture_contrast_nondir_post3,texture_contrast_nondir_post4,texture_correlation_nondir_post1,texture_correlation_nondir_post2,texture_correlation_nondir_post3,texture_correlation_nondir_post4,texture_diffentropy_nondir_post1,texture_diffentropy_nondir_post2,texture_diffentropy_nondir_post3,texture_diffentropy_nondir_post4,texture_diffvariance_nondir_post1,texture_diffvariance_nondir_post2,texture_diffvariance_nondir_post3,texture_diffvariance_nondir_post4,texture_energy_nondir_post1,texture_energy_nondir_post2,texture_energy_nondir_post3,texture_energy_nondir_post4,texture_entropy_nondir_post1,texture_entropy_nondir_post2,texture_entropy_nondir_post3,texture_entropy_nondir_post4,texture_inversediffmoment_nondir_post1,texture_inversediffmoment_nondir_post2,texture_inversediffmoment_nondir_post3,texture_inversediffmoment_nondir_post4,texture_sumaverage_nondir_post1,texture_sumaverage_nondir_post2,texture_sumaverage_nondir_post3,texture_sumaverage_nondir_post4,texture_sumentropy_nondir_post1,texture_sumentropy_nondir_post2,texture_sumentropy_nondir_post3,texture_sumentropy_nondir_post4,texture_sumvariance_nondir_post1,texture_sumvariance_nondir_post2,texture_sumvariance_nondir_post3,texture_sumvariance_nondir_post4,texture_variance_nondir_post1,texture_variance_nondir_post2,texture_variance_nondir_post3,texture_variance_nondir_post4
0,273.9273861695,334.3251281289,396.4218821956,623.4498403031,0.1536504854,0.1307918228,0.1174113061,0.1083149055,1.4952467282,1.5443051395,1.5876493140,1.6893113198,148.6111437901,176.1908136437,201.8281895683,307.4876627017,0.0020184791,0.0018916434,0.0015471575,0.0010097066,3.0160635230,3.0768290637,3.1606707251,3.3521407355,0.1465416096,0.1368078021,0.1228189186,0.1001255983,151.0079477085,205.1937903885,208.2016935304,243.5638416401,1.7863413748,1.8284706400,1.8716467780,1.9754800746,373.3263722495,434.8621704580,501.8035297770,774.7535674152,161.4246392280,191.7707237153,224.0188424338,348.9191129996
0,218.6792181661,446.7091118137,423.6165564817,686.3935038804,0.1020095330,0.0738179633,0.1112308467,0.0965974533,1.4743764975,1.6233039502,1.6206405755,1.7200737974,102.5366229323,208.1269458826,185.1498116940,302.0238978320,0.0018856621,0.0010070690,0.0011151374,0.0007749036,2.8854822643,3.0980779041,3.0692503597,3.1992085737,0.1211786069,0.0854212277,0.0850083276,0.0686870039,198.5297499281,206.5671169876,236.0298936476,243.3937913193,1.7759802350,1.9140192278,1.9225756517,2.0219113941,268.3485688078,517.7401776900,529.4518226676,832.8544138811,120.4750037613,239.4374360151,236.2872060929,378.1191505787
0,92.1353397008,126.0013515949,126.3920225867,135.2603171743,0.5882883424,0.6111526103,0.6217237469,0.6327811841,1.2817650527,1.3569567972,1.3622321499,1.3782129772,47.0704150126,60.3915462244,58.7893892375,61.8630703179,0.0018763373,0.0010976207,0.0009442229,0.0008067494,2.9661669636,3.1608322272,3.2028451578,3.2653054282,0.1774102559,0.1414311767,0.1366940617,0.1286714174,169.6247972608,191.6131134739,199.7901724034,200.9072805911,1.8047234906,1.9154203735,1.9402001863,1.9754962453,355.2896908567,521.7471470733,541.4317938491,600.8205314827,113.8113831782,164.6750740725,169.8186663832,187.6295403139
0,217.1693015234,238.5903995401,239.2184535786,260.1235987353,0.0682419263,0.0544625664,0.0420352554,0.0342194099,1.3396027657,1.3851468142,1.4182809738,1.4611188962,143.7196225437,149.9957167553,141.1805642709,144.2967554433,0.0053489747,0.0044578232,0.0031978509,0.0028123407,2.5181781581,2.6047072375,2.7243084966,2.7669574272,0.1964109336,0.1850686870,0.1622755377,0.1458313520,171.4992814027,204.7013509629,204.0692727795,204.8054038517,1.6003895315,1.6523351010,1.6961628350,1.7287862016,248.2781684977,265.4235997846,259.7735858753,278.0561248656,105.7798897024,118.6010247830,117.7598385451,127.8374766316
0,141.5948298955,202.2558264131,244.2161800161,227.0249129387,0.2866934439,0.3053845674,0.3238839721,0.3387264282,1.3678485427,1.4503349217,1.4993897295,1.4884861053,73.8049935850,100.2312156569,113.9762973699,102.2835997876,0.0028717740,0.0015887722,0.0010753275,0.0009731050,2.8472436091,3.0339160498,3.1658421940,3.1600717209,0.1685818164,0.1401481289,0.1163679717,0.1142443352,178.9778998125,172.2250200911,181.3892311814,169.5620144656,1.7411420987,1.8461775664,1.9124552931,1.9153413539,255.3355683725,380.0535716913,478.1303099634,459.5917207745,98.8202503909,145.2883026681,180.7024534798,172.6794825891
0,374.1528186624,472.5288988067,554.2735732599,524.4327699174,0.1142786406,0.1143348871,0.1154359550,0.1151310934,1.5713491713,1.6268973720,1.6657987189,1.6574634264,192.3123784519,236.8549426694,271.4051049066,252.4302684806,0.0010548416,0.0007124851,0.0005304921,0.0005261709,3.2519933654,3.3825417271,3.4798012856,3.4724130524,0.1136114559,0.0986470265,0.0876229036,0.0889838645,190.1036622037,184.1365017567,192.4488652550,178.9139841104,1.8846558382,1.9491768292,1.9935126575,1.9871921788,470.6292693408,594.4763345100,698.9211420827,660.8926898940,209.8497834527,264.7563048582,311.0482323024,294.5117012574
0,99.8484731485,166.6155142155,191.1158652159,208.5506493506,0.3677762035,0.3928984222,0.4022482650,0.3953167661,1.2740115315,1.3796977165,1.4058562955,1.4230523488,55.9881890772,93.0365735417,107.3577120703,117.3156315351,0.0028664372,0.0017620981,0.0016458504,0.0016084760,2.8243651123,3.0359476253,3.0767534499,3.0900379359,0.1929076641,0.1618625753,0.1568646128,0.1544818306,214.3684450684,238.9908739909,241.2149175149,248.7590733591,1.6921114391,1.8131618063,1.8466230606,1.8496928807,215.9283759957,382.1125878286,448.0757830838,481.0874088991,79.1160817618,138.0237340006,160.7224362763,173.5724386196
0,83.6057084608,132.4085626911,154.6022426096,182.5451580020,0.1686672382,0.1774276189,0.1907313492,0.1995713752,1.2088569551,1.3154446678,1.3570511184,1.3913014587,50.6363385050,77.3978380254,88.3117717364,103.2280678041,0.0063518368,0.0044872558,0.0037031010,0.0032031639,2.4517570095,2.6175829790,2.6964636672,2.7572434832,0.2435404608,0.2000779530,0.1846299495,0.1768747176,156.5953109072,187.0703363914,208.6821610601,216.4611620795,1.5298255686,1.6271529684,1.6767181746,1.7216986208,117.5298047199,189.5194156870,227.4498448711,273.5569523703,50.6069518611,81.8246185787,97.7731477481,115.8444885443
0,77.3892095653,143.5772175757,185.1352338320,215.0580751561,0.4860448909,0.4791623270,0.4877393252,0.5019453085,1.2311475809,1.3363176614,1.3828578636,1.4113283744,41.4725633102,82.2016489960,107.1806251078,125.0440498129,0.0040408325,0.0031723716,0.0026980375,0.0022970002,2.6965166234,2.8497805184,2.9087355429,2.9604680379,0.2077540927,0.1944577913,0.1722757654,0.1700128562,160.9253151137,183.5692072093,172.2880197903,177.8032748262,1.6700163678,1.7722235402,1.8145022418,1.8617512487,223.6315996916,407.5193298109,537.3703370966,648.2016101967,76.5155039288,140.6228338903,183.8491730326,219.2818650472
0,106.3518858308,175.5449541284,214.3382262997,261.6440366972,0.2829742885,0.2918421779,0.2931293844,0.2986416783,1.3221538066,1.4205347424,1.4649965793,1.5004873719,51.0079930504,86.5975591280,104.3342662473,129.8789125494,0.0028453772,0.0021881602,0.0019736045,0.0017962075,2.7486431270,2.8783718399,2.9228268348,2.9816045017,0.1664269278,0.1454408039,0.1399022369,0.1273600750,162.9337410805,185.7341488277,174.2403669725,180.0509683996,1.6822424122,1.7796172537,1.8227315083,1.8638436292,188.1760378901,316.4781508810,387.6064439020,478.7961789807,67.9003698612,113.4924550766,139.4439226028,170.7590867045
0,67.6041717993,99.8559990145,168.9315102242,123.0424160302,0.4899622435,0.5152875772,0.5277024624,0.5414298535,1.2095366861,1.2706920493,1.3942317861,1.3302229671,35.5814178792,56.3162676589,90.9581288097,65.7380009270,0.0037330490,0.0035907669,0.0017494246,0.0021867343,2.7351444917,2.8168410197,3.0848841170,2.9773881726,0.2047194368,0.2037346939,0.1507636841,0.1701169449,206.3481974214,245.3571076620,190.2484191509,241.8285702554,1.6526360694,1.7182426637,1.8590457505,1.8031121118,197.4783315212,312.1226588923,546.3016779230,413.4862150290,65.9709587926,102.4689374623,178.5362309486,133.8118529067
0,16.5911199970,19.7097589498,27.5825568675,33.5272548946,0.5605739097,0.6016776641,0.6230146573,0.6374964071,0.9264301195,0.9687835340,1.0420308495,1.0861182900,8.7720618952,10.0927177873,13.6179892433,15.9587323802,0.0109453744,0.0081916795,0.0050672659,0.0037264211,2.2483093082,2.3485687131,2.5288695207,2.6426247742,0.3412614408,0.3167060054,0.2724875117,0.2450351052,189.2837149647,171.8976196763,184.6984043155,191.4952657588,1.4263626131,1.4860749138,1.5853830716,1.6500280481,58.9189022502,79.2518819949,118.7273658947,151.3902695633,18.7944254136,24.6398279078,36.4898186840,46.1127810727
0,75.0000000000,87.5000000000,102.7500000000,111.5000000000,0.9965698311,0.9844710272,0.9444704207,0.9999917656,0.4515449935,0.6020599913,0.6020599913,0.6020599913,11.0000000000,31.2500000000,50.1875000000,1.2500000000,0.2500000000,0.2500000000,0.2500000000,0.2500000000,0.6020599913,0.6020599913,0.6020599913,0.6020599913,0.0237501380,0.0790215431,0.3779112493,0.0092973463,171.0000000000,180.5000000000,175.7500000000,191.5000000000,0.6020599913,0.6020599913,0.6020599913,0.6020599913,298.0000000000,250.2500000000,273.6875000000,552.2500000000,49.2500000000,27.2500000000,25.6875000000,125.2500000000
0,237.6420781767,325.9111015807,465.0048400931,468.8579830903,0.0728876918,0.0705819117,0.0737172818,0.0739395706,1.4388395997,1.4816965498,1.5503767808,1.5602719217,133.3149154662,189.4457050308,269.4523236387,268.3619606257,0.0025633870,0.0023137921,0.0018522589,0.0018282280,2.9057964655,2.9477900536,3.0478829479,3.0558572712,0.1567950017,0.1519928543,0.1348454924,0.1365624618,184.5140301434,196.3236735694,224.1062982478,208.2684720010,1.7331131985,1.7796850238,1.8406368465,1.8471947913,275.0051027507,375.3882509823,539.0104504681,543.7183896392,127.6742065931,174.4943080546,249.4806048800,249.5222720265
0,344.4926879934,480.5476873009,565.1613834649,612.1760559479,0.2303936911,0.2505621526,0.2732283562,0.2790314774,1.4843215771,1.5759890573,1.6289651571,1.6561064579,215.7856897199,286.7703763040,320.8514095883,337.3681856976,0.0019350382,0.0012531111,0.0009080006,0.0007461875,3.1159268186,3.3050767241,3.4281817301,3.4928771994,0.1539185018,0.1315152256,0.1152238085,0.1059598145,188.2498545908,192.5766999031,200.9370239579,199.4821215898,1.8386638099,1.9420399016,2.0045779181,2.0364744886,550.3776917805,801.2699999666,989.1795612304,1085.0878052759,217.9188150900,312.7308344581,379.2771656578,415.0213281981
0,136.0291990356,176.7181891240,166.7479239218,216.2368068578,0.3660006551,0.3768154080,0.3870091091,0.3962439010,1.2853121026,1.3680288765,1.3725188002,1.4408269068,85.2888605324,104.2197841753,93.2470431004,115.6734654732,0.0053392865,0.0033628294,0.0029015186,0.0018552181,2.6038483661,2.7815177092,2.8176174873,2.9694094729,0.2188798483,0.1836115325,0.1690001399,0.1395553021,173.9014197696,182.5253147602,193.7216715778,196.8119474953,1.6351872746,1.7391999980,1.7557717545,1.8398066039,293.0851118337,390.4154454206,377.2978346556,500.0618770806,107.3563614109,141.8985209420,136.3698838969,179.2277967109
0,153.4916212479,228.1998698446,265.0026844546,283.7767225250,0.2239394421,0.2367218191,0.2555035048,0.2743494220,1.3667803152,1.4505627020,1.4859741456,1.5038436032,85.5595902672,126.2059726826,144.4112708602,152.7116631119,0.0032902061,0.0025550804,0.0020691781,0.0018730092,2.8759029137,3.0305695165,3.1139052482,3.1695072710,0.1792384191,0.1583402017,0.1478817487,0.1434289855,172.3498332384,200.6032701537,195.3336044904,213.2629748637,1.7106937733,1.8026682787,1.8479060691,1.8793203383,241.9947972145,369.5923817245,446.6683387281,498.0447911827,99.5198977190,150.5099724421,179.1192381198,196.5312895236
0,0.7500000000,1.5000000000,3.2500000000,3.2500000000,0.9438798074,0.9683296637,0.9897782666,0.9169493006,0.2442190503,0.4515449935,0.2442190503,0.4515449935,0.1875000000,0.5000000000,0.1875000000,1.6875000000,0.2500000000,0.2500000000,0.2500000000,0.3750000000,0.6020599913,0.6020599913,0.6020599913,0.4515449935,0.6250000000,0.5500000000,0.2750000000,0.5750000000,162.2500000000,177.5000000000,169.7500000000,182.2500000000,0.6020599913,0.6020599913,0.6020599913,0.4515449935,3.6875000000,5.2500000000,17.1875000000,8.1875000000,0.6875000000,2.1875000000,5.0000000000,0.7500000000
0,204.5498706525,358.4208105778,358.9258407588,472.5107789595,0.0209015096,0.0130309900,0.0135028455,0.0112383808,1.4725009354,1.5927600831,1.5909613555,1.6518811203,83.2841313474,141.3943051402,140.1767242886,181.3567369808,0.0016057417,0.0010280547,0.0010021117,0.0009014792,2.9196873740,3.0840198173,3.1040286867,3.1460316152,0.1016144969,0.0694165453,0.0670121782,0.0599184194,178.4808853119,167.9724058638,200.1497556769,197.3960908307,1.7452917144,1.8680481126,1.8722998293,1.9322537543,213.2234776870,367.8698910500,368.7303757667,483.2515627581,103.0168349645,181.2220233899,182.4527063006,241.0966078159
0,306.9128277817,331.9851169383,378.2820694543,363.6392629341,0.0869919839,0.0911120175,0.0982739208,0.1118168807,1.4806815609,1.5378676996,1.5803278933,1.5833539763,174.6709779042,167.5603863739,177.8719954232,159.7629619658,0.0033296148,0.0021577953,0.0016185976,0.0013938273,2.6773123539,2.8402606314,2.9443390577,2.9838065505,0.1577329380,0.1202074375,0.0997653684,0.0964616023,136.6279234585,143.4968107725,148.3678242381,158.0184266478,1.7312273914,1.8062827685,1.8662919917,1.8855820919,361.9218000112,394.0480054206,454.7633587671,449.1130552141,156.1210891844,170.5895569186,199.0930534160,195.3065306208
0,43.0545411709,92.2169866887,112.5560136647,58.3047473201,0.4876953667,0.4715289220,0.4672181675,0.4907228860,1.0971222863,1.2606701891,1.3161882284,1.1933534937,24.1700954084,50.1940926206,58.2007853365,28.5766257057,0.0068315803,0.0030613023,0.0022356650,0.0034521819,2.4413988989,2.7491950483,2.8583150912,2.7077832028,0.2551152485,0.1800896248,0.1566778632,0.2010472843,106.7652255861,139.2168688892,144.0065967723,239.6116150312,1.5161270987,1.6856599629,1.7506190143,1.6656901614,124.9356926131,256.5602243344,309.6505631500,170.4507591893,43.0058315681,88.8724818066,107.2523575825,56.8899703359
0,97.0741324921,135.1703470032,153.7665615142,177.0741324921,0.2805211758,0.2655277000,0.2472716845,0.2601042616,1.3088965107,1.3717774513,1.3902192118,1.4095192222,37.4630680970,54.6805819542,64.9790424823,77.8612211287,0.0039805352,0.0040253162,0.0049308880,0.0038461921,2.4813523253,2.4990050738,2.4214376458,2.5100064473,0.1342792061,0.1231968755,0.1220702027,0.1228825848,141.7744479495,158.2145110410,186.2712933754,196.9100946372,1.6940085298,1.7381246992,1.7504113032,1.7750193411,171.5216814776,230.7584014171,252.6140970654,299.0092671835,65.1547258904,86.9835703410,94.4631377564,110.4017454647
0,114.7241146825,188.2466416087,246.6625933355,316.5424834398,0.2037016371,0.2109379016,0.2185896736,0.2218672332,1.3309220352,1.4300997262,1.4842145667,1.5372069895,57.4971555006,95.9971068188,126.1619338336,160.5988863675,0.0022347838,0.0016433783,0.0013445036,0.0010408124,2.9098937821,3.0703217995,3.1636565077,3.2702988920,0.1649395358,0.1447726864,0.1322029380,0.1190465889,189.6313944277,193.3996359285,186.1158455393,209.8371959750,1.6890445203,1.7855052935,1.8411386918,1.8996799275,173.3628068017,288.8087888239,384.5644590943,496.8982533992,72.0974386435,119.5378044840,158.0408547778,203.8321794673
0,114.9519977005,169.4892210405,191.8465076171,288.1144006899,0.0992878790,0.0912633562,0.1019276400,0.0969998634,1.3452388847,1.4212180461,1.4412958737,1.5305254577,49.9362138420,78.1738649364,90.8090505832,133.8949835836,0.0021551722,0.0019798502,0.0017559469,0.0013904310,2.8098844127,2.8609092646,2.8945001201,3.0018140235,0.1316174850,0.1221295878,0.1121364642,0.0950343772,194.1523426272,200.8557056625,192.2506467376,216.0189709687,1.6734565755,1.7383890980,1.7590898599,1.8459994855,139.8934344374,203.2565577012,234.9052704929,349.6374670641,61.3501299341,88.9506941043,101.0297876447,151.3410589600
0,128.6826198800,190.7871776268,230.6486247609,308.6903238573,0.3196784601,0.4075107487,0.4599974407,0.4912806096,1.3626511991,1.4258104679,1.4650075791,1.5333129307,61.0320220055,100.0446203185,121.2086806789,158.2796189977,0.0014926956,0.0012906236,0.0009396385,0.0006814410,3.0617522010,3.1583988544,3.2729038273,3.4075104645,0.1361058192,0.1305658673,0.1198696497,0.1048784588,187.1788668294,182.5379328540,231.9925730493,221.5727722446,1.7656486788,1.8372614470,1.9154721478,1.9927990805,249.6097321372,453.1922455521,623.5585359624,904.7481010740,94.6422275293,160.4580342215,213.2444275135,303.0747257359
0,13.0000000000,31.2500000000,49.0000000000,47.2500000000,0.9908673886,0.9906573590,0.9947362728,0.9861297027,0.2442190503,0.4515449935,0.4515449935,0.6020599913,0.7500000000,8.6875000000,6.7500000000,8.1875000000,0.2500000000,0.2500000000,0.2500000000,0.2500000000,0.6020599913,0.6020599913,0.6020599913,0.6020599913,0.0846153846,0.1098055372,0.0357331661,0.0460272837,152.5000000000,162.7500000000,166.5000000000,177.2500000000,0.6020599913,0.6020599913,0.6020599913,0.6020599913,54.7500000000,106.6875000000,204.7500000000,184.6875000000,11.2500000000,14.0000000000,35.0000000000,30.2500000000
0,84.6182509506,146.6118631179,156.1114828897,169.1689733840,0.1261370754,0.1498958826,0.1520406257,0.1640480284,1.2399659027,1.3717511702,1.3929779984,1.4156964687,47.0296960546,76.9458649742,78.5134708092,81.7301190071,0.0046011595,0.0025317469,0.0021777386,0.0017194061,2.5694314397,2.8168698854,2.8673560379,2.9387794273,0.2029614997,0.1652515592,0.1527052542,0.1352291106,152.3207604563,157.3391634981,161.9767300380,174.9019011407,1.5387232259,1.6879039450,1.7154779228,1.7530748241,109.0428161517,198.3120403649,212.0890402579,235.5439887811,48.2742623777,85.3857168616,91.3102515636,100.1646687736
0,201.2918080465,367.0150266602,358.0123606398,436.3233155599,0.1091020536,0.0716031728,0.0931159847,0.1260440198,1.4272825690,1.5643700778,1.5276248738,1.5684913455,107.6160578237,186.5861934145,201.4349959433,242.8261803599,0.0026493379,0.0014464391,0.0019210666,0.0015473562,2.7903026314,3.0068262200,2.9305335812,2.9846172410,0.1500367668,0.1123872291,0.1273482138,0.0995233928,181.1730489578,216.5336888027,196.9638875424,280.1333010179,1.7212049970,1.8676561886,1.8331570823,1.8716950727,250.5682120805,423.5367952633,431.2791127590,559.4165497916,111.4239730130,195.3939634546,190.1283256527,221.5143388615
0,32.5465211101,60.1546363278,83.6729843483,86.3220044719,0.7514041421,0.7540832807,0.7605874296,0.7663411295,1.0539973285,1.1667754352,1.2309088963,1.2405245528,17.8093241741,34.1167240689,47.9959709566,49.0379942756,0.0070181947,0.0052885774,0.0045906722,0.0040585439,2.5543974042,2.7489080971,2.8672203362,2.9002329956,0.2865114648,0.2472369046,0.2316806921,0.2255704890,189.7542022886,219.5953834013,162.0975799027,164.2270419571,1.6262630102,1.7337724120,1.8022406176,1.8246129807,229.2857889303,429.0583424908,615.2880317599,652.5242509764,65.6791249135,122.6711720741,175.4613852751,185.4907494558
0,31.1402209654,56.5313297383,78.4236091017,81.2115217677,0.7622016100,0.7668866644,0.7748468436,0.7790605487,1.0406068341,1.1460935254,1.2109372721,1.2202087955,17.3394308364,32.8824187433,45.8615976538,47.1865571488,0.0075929227,0.0059698293,0.0049498304,0.0045737565,2.5248220164,2.7091181908,2.8309645250,2.8599596289,0.2954872377,0.2602993273,0.2399808328,0.2362157678,189.3492174142,219.0488885966,161.4172958043,163.5844008944,1.6141232142,1.7171021051,1.7880036390,1.8086719685,230.6706159205,428.2995038943,617.9120275683,653.6518729378,65.1940760309,120.5153100600,173.2458370910,182.7374189347
0,189.8092381524,319.5137972406,330.3081883623,343.7577984403,0.1681751191,0.1632109077,0.1674527779,0.1606570981,1.3525301875,1.4669846707,1.4905447372,1.5033095429,119.4536729427,198.0051654636,198.4338959518,203.4494863750,0.0036815422,0.0024000699,0.0020976758,0.0019828668,2.7746737081,2.9684735226,3.0188023287,3.0360444066,0.1949083066,0.1579189715,0.1520585749,0.1450210315,120.5006998600,146.8694261148,143.4112677465,152.2982903419,1.6824435803,1.7939595626,1.8183805287,1.8227652061,266.5433408419,444.1204229660,463.1357478629,475.3220906584,114.0734171177,190.8089547557,198.3892209635,204.6403427848
0,257.7304522240,339.1519661548,315.5715923073,336.1921657200,0.2647865512,0.2896825589,0.3095100257,0.3280517832,1.4597429454,1.5485096240,1.5469701160,1.5697579390,149.2362950877,176.9553478813,154.3806015314,155.7754108616,0.0016152999,0.0008734835,0.0007344023,0.0005730446,3.0831674728,3.3074818101,3.3526172520,3.4306315116,0.1455499833,0.1122494732,0.1059273142,0.0959236787,159.7826021002,171.4747762477,165.4223903993,169.8223971414,1.8191286877,1.9305356225,1.9485576272,1.9858649803,443.3623691936,615.7461697088,598.4223718012,664.3715147513,175.6631882507,239.4619691936,229.4461035900,251.3989605943
0,178.9261281978,179.2109801667,171.3848807128,175.0807703363,0.0465685358,0.0268013160,0.0282439976,0.0222048261,1.4445469233,1.4402717923,1.4334454399,1.4359255765,75.6458514566,77.8670293845,71.9703965178,74.8276641329,0.0018531094,0.0015492289,0.0015269211,0.0015892175,2.8907762808,2.9081070770,2.9188156825,2.9089708387,0.1199566875,0.1103426409,0.1070154065,0.1054797620,243.1853981029,262.8459327393,259.2762288014,261.7746478873,1.7299544035,1.7265589426,1.7221034898,1.7246633663,195.9285479229,188.4016728796,180.8386157292,182.6471181212,95.3237316561,91.9332259314,88.5208946778,90.7095863069
