,circularity,edge_sharp_mean,edge_sharp_std,iMax_Variance_uptake,iiMin_change_Variance_uptake,iiiMax_Margin_Gradient,irregularity,ivVariance,k_Max_Margin_Grad,kurt_F_r_i,max_F_r_i,max_RGH_mean,max_RGH_mean_k,max_RGH_var,max_RGH_var_k,mean_F_r_i,min_F_r_i,skew_F_r_i,var_F_r_i
0,0.8557316339,-0.5008545750,0.9632835332,10.0458669038,0.0995434251,0.1141487607,0.9780422633,0.0105053496,1.0000000000,0.8902998135,1525.0000000000,0.5443203586,1.0000000000,0.0870847261,1.0000000000,1229.8094555874,672.2500000000,-0.5714833687,21755.0786483549
0,0.8556979791,-0.3817920312,1.0513491017,7.5439691944,0.2517745197,0.0738263421,0.9587134698,0.0036479440,1.0000000000,-0.0462685595,1314.0000000000,0.6030972679,4.0000000000,0.0940869471,1.0000000000,1148.6317567568,986.5000000000,0.0715064699,4470.4960662718
0,0.8557356627,-0.5345075682,0.9881222142,6.3911105102,0.1905641222,0.1138080042,0.9497470691,0.0173315799,4.0000000000,-0.6058460013,2448.7500000000,0.5740815418,4.0000000000,0.0752316500,1.0000000000,1280.8026939017,261.2500000000,0.3766969639,239151.6751760415
0,0.8557360457,-0.5909442201,0.9916891611,12.6883104286,0.0788126997,0.1255752809,0.9648480944,0.0214405573,1.0000000000,0.9002279209,3813.7500000000,0.5313209060,1.0000000000,0.0791770808,3.0000000000,1462.8964714715,465.5000000000,1.1589620062,456066.9516670095
0,0.8557223247,-0.4612173250,0.9713822772,2.0098142278,0.6417238736,0.0884750743,0.9190099735,0.0064554248,1.0000000000,-0.6625006563,732.0000000000,0.5303439398,4.0000000000,0.0914457455,2.0000000000,569.9644607843,393.5000000000,0.0391311970,5759.3609279919
0,0.8551912479,-0.1280794443,0.8788436155,2.9550564110,0.3696678803,0.0356752821,0.5271284155,0.0008741658,1.0000000000,0.8901000382,590.2500000000,0.7045095494,3.0000000000,0.0871370039,1.0000000000,548.6730769231,461.0000000000,-1.1483577919,1089.7623076923
0,0.8557355728,0.6289177708,0.8829830615,2.1296830326,0.5552262278,0.0885008006,0.9826516256,0.0077421893,1.0000000000,0.0678272085,845.5000000000,0.5907793497,1.0000000000,0.0901225473,1.0000000000,515.5604079498,268.0000000000,0.3084612044,8172.4831547210
0,0.8557044748,-1.1463087827,0.9955602043,7.2673901398,0.1748834916,0.0972254297,0.7927378793,0.0111464140,1.0000000000,-0.2600620187,699.0000000000,0.6043116774,1.0000000000,0.0828460524,4.0000000000,593.2853260870,429.2500000000,-0.5547131180,4072.7277532250
0,0.8557353093,0.9048490297,1.1414559693,2.5267943115,0.5269648574,0.1015388778,0.9700995936,0.0127952229,1.0000000000,-0.1835446808,958.2500000000,0.5765174434,1.0000000000,0.0865601421,3.0000000000,637.3163919414,358.7500000000,0.1561652175,11594.0649831655
0,0.8557343364,-0.1723792848,0.9185293034,3.8934207414,0.3897384404,0.0867421513,0.9710111390,0.0070179364,3.0000000000,0.4484738115,981.7500000000,0.5726330194,1.0000000000,0.0874208142,1.0000000000,673.9759972955,384.5000000000,0.2430127863,7177.9377706474
0,0.8557356281,-0.1596118654,0.9645771493,18.1907163142,0.0579569256,0.1016908976,0.9600332299,0.0095262980,2.0000000000,0.8209786858,3001.5000000000,0.5240753276,1.0000000000,0.0818838789,1.0000000000,1489.6160201149,506.5000000000,0.8905817222,185017.2502791585
0,0.8557357621,-1.9742933825,0.9225613833,6.6166923016,0.1511329157,0.1201717051,0.9498912766,0.0172785396,3.0000000000,-0.4315494676,1155.7500000000,0.6035153455,2.0000000000,0.0862693088,1.0000000000,755.9629586623,405.0000000000,0.4026313426,19637.1434455597
0,0.8557282374,-1.7392981974,0.9864747360,21.7188109277,0.0460430363,0.1202943793,0.8828588440,0.0185883245,2.0000000000,-0.2980147276,1332.0000000000,0.6851779643,4.0000000000,0.0637199089,3.0000000000,884.9949152542,519.2500000000,0.5833734065,34339.6880894731
0,0.8557275231,-0.9057371198,0.9819513879,6.1872295194,0.1616232268,0.1225827747,0.8984668147,0.0176993747,1.0000000000,0.8323626488,1086.2500000000,0.5904299991,1.0000000000,0.0861957538,3.0000000000,760.8617424242,296.7500000000,-0.3905133497,21252.9537245074
0,0.8557319971,1.4257144725,2.4242576509,2.1966010933,0.4988850024,0.1347164678,0.9503869015,0.0161665113,4.0000000000,-0.1687924759,1231.5000000000,0.4919279932,3.0000000000,0.0785617468,3.0000000000,895.8072100313,357.2500000000,-0.2489459350,24770.5983609986
0,0.8557348789,0.5234623703,0.7054303171,5.4343072839,0.2098880927,0.1457747507,0.9622858496,0.0233791232,4.0000000000,-0.5348269979,1481.0000000000,0.5532730095,1.0000000000,0.0869151935,2.0000000000,899.9112762238,412.5000000000,0.2635116115,41979.7485370054
0,0.8557325907,-0.2358086427,0.9472643279,5.0979650952,0.1961566981,0.1366434253,0.9498607646,0.0207238534,1.0000000000,-0.0978109204,902.7500000000,0.4227331183,1.0000000000,0.0744383186,3.0000000000,599.2885487528,299.0000000000,-0.1034534733,13775.6861729540
0,0.8557357986,-0.2739239002,0.8102735785,3.5423024745,0.3039763993,0.0968376698,0.9624934969,0.0081109864,4.0000000000,-0.0703222065,2092.0000000000,0.5432255717,4.0000000000,0.0843737174,2.0000000000,1293.5392482741,625.5000000000,0.5833687597,73298.5396069254
0,0.8557362453,-0.2665791175,0.9391158019,3.4126070343,0.3985841977,0.1079313368,0.9726526727,0.0123942430,4.0000000000,-0.0595671757,2697.2500000000,0.5330361264,1.0000000000,0.0844549080,1.0000000000,1476.3868731223,400.0000000000,0.1411570812,146727.1839586899
0,0.8557365708,0.4001480039,0.7181943768,7.3424882905,0.1361936118,0.1772069660,0.9843350495,0.0321717842,1.0000000000,0.3294469774,1473.0000000000,0.5129065758,3.0000000000,0.0825864427,2.0000000000,752.4546816479,203.2500000000,0.3801737497,40181.8123242516
0,0.8557361482,-0.2420800946,0.9462554894,6.5777003003,0.2407712912,0.1041847757,0.9793810472,0.0108840310,4.0000000000,-0.1218911317,1990.0000000000,0.5482008440,4.0000000000,0.0844205573,4.0000000000,1074.2487459547,352.7500000000,0.3620427977,84202.4405881690
0,0.8557330986,-1.5838552981,0.8838211024,11.8058233855,0.0847039607,0.0964413039,0.9154554935,0.0090815162,1.0000000000,0.0331572297,610.5000000000,0.5952835985,2.0000000000,0.0926907427,1.0000000000,481.4330042313,331.5000000000,-0.2961892321,2606.1853250779
0,0.8557334700,-0.8471282791,0.8896375862,8.8998868791,0.1123609787,0.1080813616,0.9289964257,0.0099664326,1.0000000000,0.4602502955,655.7500000000,0.5855700907,1.0000000000,0.0845213024,1.0000000000,484.7677439797,278.0000000000,0.0509981127,3388.5199684108
0,0.8557358049,0.3176731115,1.4470561950,2.7572324398,0.5884199895,0.1028150273,0.9711822572,0.0121316519,1.0000000000,-0.3753590816,1061.2500000000,0.5837449478,1.0000000000,0.0845506297,4.0000000000,703.7872077029,336.7500000000,-0.0000408700,13802.9865737695
0,0.8557352677,-0.0443358249,0.9753906730,4.6043589784,0.2772939962,0.1801162765,0.9761272376,0.0452469687,4.0000000000,1.2506545596,548.5000000000,0.5423737031,4.0000000000,0.0806895787,3.0000000000,190.8959276018,18.0000000000,1.3319812920,11970.1639496421
0,0.8557349336,-0.3287074677,0.9326493129,4.7331150644,0.2590276069,0.0835137328,0.9615917831,0.0075698615,4.0000000000,-0.1927637734,1184.5000000000,0.5450358938,4.0000000000,0.0815596935,1.0000000000,815.6994173729,485.7500000000,0.4817373764,16892.1831741543
0,0.8557272911,-4.2613514811,0.9752074011,22.3437325430,0.0447552797,0.1433658008,0.8707973977,0.0211828461,1.0000000000,-0.9727239413,1034.2500000000,0.6735117069,1.0000000000,0.0698873917,3.0000000000,742.6401673640,454.5000000000,0.1421596143,21455.4876938223
0,0.8557302367,7.2874326792,0.9274876690,22.5332286651,0.0503545569,0.1003007618,0.8802469031,0.0148344194,2.0000000000,-0.6113959407,873.7500000000,0.6472554979,4.0000000000,0.0872448141,1.0000000000,674.2272151899,473.0000000000,0.2630902007,8360.4944965624
0,0.8557271516,-1.0366301794,0.9414628415,1.5988777387,0.7824800366,0.1028864041,0.8985621216,0.0107992296,4.0000000000,-0.5533159439,937.2500000000,0.5437618652,4.0000000000,0.1021577883,1.0000000000,709.3913398693,437.7500000000,-0.1711612758,10654.0466543448
0,0.8557305371,-1.0102710644,0.9363271669,2.7645611201,0.4145516587,0.0849754268,0.9038401083,0.0120716691,1.0000000000,-0.0438516808,1020.2500000000,0.5404156708,3.0000000000,0.0839143930,1.0000000000,766.1775700935,508.2500000000,0.1531446961,8506.5039533586
0,0.8556857973,-0.4405024649,1.0877344355,5.9836330147,0.2832900164,0.1023576021,0.8301104744,0.0118412408,4.0000000000,-0.5124870985,552.5000000000,0.4756860314,4.0000000000,0.0819092027,4.0000000000,423.3037383178,306.0000000000,0.3906862102,3475.4101569388
0,0.8557360590,-0.1683494813,0.8968625083,3.6100625115,0.4998283651,0.1758702713,0.9779678078,0.0281513161,4.0000000000,-0.0091595914,2648.5000000000,0.5608444190,2.0000000000,0.0880828761,4.0000000000,1254.2755496138,237.2500000000,0.4302521087,174244.2139131046
0,0.8557358243,1.1868919330,1.0035373556,3.8814918447,0.3045080261,0.1338526325,0.9821614330,0.0183907710,2.0000000000,0.2678149474,1583.2500000000,0.5090732695,1.0000000000,0.0866409683,1.0000000000,787.6003743105,209.2500000000,0.2232346721,31933.4185681931
0,0.8557231253,-0.3386659250,0.9206397636,3.3207749677,0.3011345273,0.0833384766,0.8825219500,0.0064428231,2.0000000000,0.0334980229,1020.0000000000,0.5621203217,4.0000000000,0.0840899589,1.0000000000,780.7209302326,469.2500000000,-0.2057290680,12955.2015648772
0,0.8557272201,-0.5668869613,0.9919160216,3.1361477084,0.3188625323,0.1317256531,0.9056727716,0.0217920600,4.0000000000,-0.6393443950,839.0000000000,0.6134042923,1.0000000000,0.0846116435,4.0000000000,674.8118556701,496.5000000000,0.1961225028,5995.5332914908
0,0.8556896358,-0.2691712633,0.9456384858,2.1678191438,0.5854617623,0.0724459182,0.8850255561,0.0047769337,1.0000000000,0.0284952954,648.2500000000,0.6108506738,1.0000000000,0.0816890439,3.0000000000,534.0760869565,376.7500000000,-0.2805072975,3303.4209382151
0,0.8557213949,-0.5356643721,0.9871288268,5.8619597050,0.1885526526,0.1508564895,0.9122590877,0.0208427198,1.0000000000,-0.2435798148,671.5000000000,0.5943327033,1.0000000000,0.0915899960,1.0000000000,528.9650000000,370.0000000000,-0.0425146214,4182.4769191919
0,0.8556228895,-0.2144082192,0.8550208002,1.8060599450,0.6206066381,0.0479739870,0.8325248293,0.0017287719,1.0000000000,-0.0831081340,529.0000000000,0.6132322979,1.0000000000,0.0803195895,4.0000000000,462.5494505495,396.2500000000,0.1181498327,808.7779609280
0,0.8557363988,-1.0937172375,0.9881756850,3.7032850816,0.3650273890,0.1250218079,0.9865676191,0.0195637185,4.0000000000,0.3748384487,1361.2500000000,0.4900834045,1.0000000000,0.0843481615,1.0000000000,666.3013113305,296.5000000000,0.5099025055,19473.8141415488
0,0.8557359693,-0.1996873714,0.9966818764,2.2246323564,0.6539388766,0.0706224327,0.9829383376,0.0050677878,1.0000000000,0.2413704925,969.7500000000,0.5296862842,4.0000000000,0.0848648284,1.0000000000,643.4509506311,331.2500000000,0.1938382199,7587.4220881981
0,0.8557150634,-0.3025476938,0.9224080924,1.9444940737,0.5142725882,0.0806136375,0.8909559714,0.0056599457,1.0000000000,-0.0077625779,720.7500000000,0.5819859854,1.0000000000,0.0804390160,2.0000000000,594.0502793296,426.5000000000,-0.4590547259,3547.5070460109
0,0.8557161497,-0.3001732077,0.9236302709,1.9667871403,0.5084434301,0.0827037336,0.8956851119,0.0058752237,1.0000000000,-0.1911639248,720.7500000000,0.5856335224,1.0000000000,0.0788268254,2.0000000000,591.3810160428,426.5000000000,-0.4014640690,3665.9566154908
0,0.8557365471,-0.0281542307,0.9194541968,2.1320745566,0.6690282488,0.0969882824,0.9913994058,0.0119624492,4.0000000000,-0.3124959263,5636.7500000000,0.5421864923,1.0000000000,0.0833814983,1.0000000000,2399.5126985413,184.0000000000,-0.0531198500,665299.2252725726
0,0.8557364497,0.5438487496,0.6383945093,6.1167565737,0.1782618678,0.1350070039,0.9803487263,0.0198991063,4.0000000000,-0.1255524318,2292.2500000000,0.5360285411,1.0000000000,0.0851818044,1.0000000000,1231.7461885803,259.5000000000,0.3521598611,112511.6961891537
0,0.8557363447,-0.5543304632,0.9464612544,6.1120879542,0.1636102110,0.1173032188,0.9760429636,0.0159123728,1.0000000000,0.1276801508,2260.7500000000,0.5890336961,3.0000000000,0.0885416524,1.0000000000,1081.7604489870,327.5000000000,0.7979097829,122256.1956930744
0,0.8557364958,-1.2830939746,0.8901729643,5.0390489751,0.2360711817,0.1351860004,0.9773410740,0.0212192483,4.0000000000,-0.4940895758,2736.7500000000,0.5396684896,1.0000000000,0.0854736731,4.0000000000,1414.3747166521,191.7500000000,0.3132699044,213105.8908959512
0,0.8557365748,-0.4356659753,0.9403668003,5.7408510463,0.1741902014,0.1076085987,0.9812534780,0.0120760159,1.0000000000,0.6830417155,2260.7500000000,0.5704140186,3.0000000000,0.0867179241,2.0000000000,1046.5223794398,326.0000000000,0.9957236322,108709.3083823838
0,0.8557216767,-0.3135723367,0.9307075144,3.1715869996,0.3152995646,0.0919994602,0.9083965077,0.0097673828,1.0000000000,0.2128804397,906.7500000000,0.5881028177,1.0000000000,0.0919453555,1.0000000000,656.7380952381,411.5000000000,0.2845378222,7506.7777019513
0,0.8557362657,-6.6627237888,0.9719935146,13.5707537841,0.0736878744,0.1909009405,0.9660944049,0.0443730926,1.0000000000,0.2919619078,2204.0000000000,0.5693102653,3.0000000000,0.0861185240,4.0000000000,900.6630354505,163.5000000000,0.9922159125,169956.9882397733
0,0.8557324950,3.2219856160,0.9378804706,8.8873851951,0.1364257489,0.1328906863,0.8977087280,0.0252901769,4.0000000000,-0.5217974391,1004.0000000000,0.6524174171,2.0000000000,0.0751821379,1.0000000000,617.5514285714,314.7500000000,0.4618569124,25478.6788415882
0,0.8557355493,0.7019281855,1.1889409443,6.3441302603,0.1941195485,0.0927352735,0.9789115172,0.0132271451,4.0000000000,1.9654970826,1587.0000000000,0.5583923887,1.0000000000,0.0850198514,1.0000000000,768.8997584541,409.7500000000,1.3175008821,36619.7215790208
0,0.8557323101,-0.2113677080,0.9315381931,3.5635371583,0.4551659593,0.0874258371,0.9471102380,0.0102895447,4.0000000000,-0.0663435692,1090.7500000000,0.5714995439,4.0000000000,0.0892303502,4.0000000000,692.2378542510,405.7500000000,0.4063245854,13972.8356156764
0,0.8557362786,1.2571998783,1.2522216623,12.9533407677,0.0772001616,0.1588742499,0.9862878883,0.0353137260,1.0000000000,-0.3030115680,1827.5000000000,0.5084948463,1.0000000000,0.0815829019,4.0000000000,966.1890312087,384.5000000000,0.3950353554,45650.8129938339
0,0.8557354680,-0.6494687552,0.9879842218,2.6876794358,0.3720681815,0.0993348644,0.9707327041,0.0113919055,1.0000000000,-0.4464412544,846.7500000000,0.5640562652,1.0000000000,0.0843123018,1.0000000000,584.6726158038,320.7500000000,0.0563934898,8955.1983015341
0,0.8557269158,-0.0937035166,0.9153085084,4.4081693386,0.2395146094,0.1494623408,0.9373111086,0.0205404131,4.0000000000,-0.5605338911,1099.7500000000,0.4874143576,4.0000000000,0.0925757585,1.0000000000,765.8134469697,385.5000000000,-0.0566393363,22942.6348045570
0,0.8557354136,-0.4056913108,0.9828826511,4.7715708879,0.2095745874,0.2087572373,0.9743954680,0.0381199488,1.0000000000,-0.0721604200,1081.0000000000,0.4932740097,1.0000000000,0.0827467288,1.0000000000,580.9172253739,220.2500000000,0.5086234285,23223.0260334421
0,0.8557362935,-0.2077801839,0.9643244169,2.6967329316,0.3894027878,0.1143352585,0.9897482964,0.0156237082,1.0000000000,0.0816936810,1193.0000000000,0.5039632241,1.0000000000,0.0860359084,1.0000000000,677.7561964703,316.2500000000,0.3382860231,16705.1788302574
0,0.8557354953,-0.6128658249,0.9150431787,4.0241384104,0.3361555477,0.1342543534,0.9530984136,0.0181196101,4.0000000000,-0.2134768484,1362.5000000000,0.5974497790,4.0000000000,0.0807376630,2.0000000000,814.3828897338,379.0000000000,0.2568702403,32427.3953571077
0,0.8557363631,0.6173105677,1.1794344348,8.1222046179,0.1456731686,0.1389130498,0.9849822906,0.0232959397,4.0000000000,-0.3443671476,1698.2500000000,0.6396107598,4.0000000000,0.0786205679,1.0000000000,892.1978082278,297.7500000000,0.4593354276,63949.7449532744
0,0.8557197046,-0.0704126611,0.9763478941,2.8017758512,0.6898299514,0.0790876716,0.9061621006,0.0074740791,3.0000000000,0.2078890784,791.0000000000,0.4355572373,3.0000000000,0.0757232688,4.0000000000,648.0551801802,437.2500000000,-0.3600955545,5159.1921599201
0,0.8557360366,-0.2110422559,0.9974692036,3.3433566381,0.3870210791,0.0917302002,0.9835887915,0.0092528835,2.0000000000,1.2511001580,1643.5000000000,0.5629389079,2.0000000000,0.0891756809,4.0000000000,864.1158549784,318.7500000000,0.6576332100,32671.7228950462
0,0.8557358082,0.6577852801,0.8609154477,1.6001507858,0.6310995050,0.0778687988,0.9810068548,0.0066431484,1.0000000000,1.3495976559,1563.7500000000,0.5842192264,1.0000000000,0.0891234421,1.0000000000,858.4998565280,358.2500000000,0.3430256825,18958.4638859834
0,0.8557363172,1.5568924608,0.9778751648,7.4570741495,0.1341008524,0.1484734949,0.9863648148,0.0242390269,4.0000000000,-0.1169687575,2019.7500000000,0.5485792500,4.0000000000,0.0876667268,1.0000000000,980.1288659794,330.5000000000,0.6359823129,95938.0998226896
0,0.8557356063,-0.4203682747,0.9874177260,10.9622999064,0.0912217334,0.1329892250,0.9372994234,0.0143609062,1.0000000000,-0.0904866793,1541.7500000000,0.5621390547,1.0000000000,0.0866802075,3.0000000000,967.1776842949,319.2500000000,-0.0018821933,50353.1238078761
0,0.8557267911,0.6200521914,0.6906611699,2.1253109136,0.7634076447,0.0695018481,0.9118148719,0.0049399693,4.0000000000,-0.4793292810,1047.2500000000,0.4486545023,2.0000000000,0.0778301054,2.0000000000,778.5000000000,439.7500000000,-0.1299761641,15866.2090005191
0,0.8557359758,-0.5471901766,0.9750906960,4.6576708979,0.2146995831,0.1511117126,0.9822211235,0.0218184483,1.0000000000,-0.3729603040,1043.0000000000,0.5608787070,1.0000000000,0.0864226228,3.0000000000,619.1948097231,290.5000000000,0.3718901359,16968.7445264194
0,0.8557335992,-0.1357957801,0.9745145653,8.3356677149,0.1199663943,0.0908138039,0.9885453589,0.0074177433,1.0000000000,2.3656979623,1484.2500000000,0.4967986129,3.0000000000,0.0801759584,4.0000000000,1111.3746031746,458.5000000000,-0.7218836159,14613.6819584566
0,0.8557167313,-0.0260878511,0.8841839191,1.3278353579,0.6377986261,0.1038259436,0.9372911788,0.0102739752,2.0000000000,0.5788419370,429.7500000000,0.6094182140,1.0000000000,0.0874393113,2.0000000000,339.3280346821,191.5000000000,-0.3099742239,1709.3058710848
0,0.8557278516,-0.9622168415,0.9764807961,3.2911757581,0.3782672823,0.1259199181,0.9833946251,0.0103492171,1.0000000000,-0.2311980922,1751.2500000000,0.5976129619,1.0000000000,0.0871256549,1.0000000000,1283.3732718894,625.5000000000,-0.3235358808,51664.3429339478
0,0.8557365220,-0.7094950567,0.9155023032,6.9742297577,0.2280933231,0.0843346168,0.9784956422,0.0104354158,3.0000000000,-0.2201315494,1781.2500000000,0.5164769568,1.0000000000,0.0829937038,1.0000000000,1045.5054811830,425.5000000000,0.3607141513,41690.1543833415
0,0.8557350386,-0.7712013589,0.9171641928,6.5978204077,0.1527384174,0.1612949403,0.9654647113,0.0274567541,4.0000000000,0.5541472271,884.7500000000,0.5125520716,2.0000000000,0.0909797586,1.0000000000,607.9912324649,135.5000000000,-0.5491332678,17734.6942759642
0,0.8557347395,-0.4241368210,0.8930542324,6.7250808825,0.2316830894,0.0962567341,0.9382963958,0.0118168342,4.0000000000,0.9150833012,1545.0000000000,0.5320241882,4.0000000000,0.0865498496,1.0000000000,999.9219690456,565.5000000000,0.5355869383,21098.6303694079
0,0.8557356421,-0.0492841292,0.9477392782,5.8041846776,0.1722894869,0.1201581410,0.9890140304,0.0132344820,1.0000000000,1.0173169852,1345.7500000000,0.5011871707,1.0000000000,0.0858788447,4.0000000000,846.6924570728,513.5000000000,0.6989512136,11379.6625025709
0,0.8557287389,-0.5990487912,1.0036924530,11.0537642654,0.0904669193,0.1412806459,0.9621549227,0.0130502266,1.0000000000,-1.0357390908,972.5000000000,0.5568039456,1.0000000000,0.0903035418,2.0000000000,758.2751677852,495.7500000000,-0.0469440541,16006.9719299837
0,0.8557263306,-0.5200543823,0.8695631691,12.9000188442,0.0775192666,0.1292521248,0.9357543805,0.0142810456,4.0000000000,-0.1104718745,605.7500000000,0.4924138303,1.0000000000,0.0731330671,1.0000000000,407.9501533742,254.7500000000,0.5636208459,5478.7939476168
