,V0,V1,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V2,V3,V4,V5,V6,V7,V8,V9,dce2SE0,dce2SE1,dce2SE10,dce2SE11,dce2SE12,dce2SE13,dce2SE14,dce2SE15,dce2SE16,dce2SE17,dce2SE18,dce2SE19,dce2SE2,dce2SE3,dce2SE4,dce2SE5,dce2SE6,dce2SE7,dce2SE8,dce2SE9,dce3SE0,dce3SE1,dce3SE10,dce3SE11,dce3SE12,dce3SE13,dce3SE14,dce3SE15,dce3SE16,dce3SE17,dce3SE18,dce3SE19,dce3SE2,dce3SE3,dce3SE4,dce3SE5,dce3SE6,dce3SE7,dce3SE8,dce3SE9,earlySE0,earlySE1,earlySE10,earlySE11,earlySE12,earlySE13,earlySE14,earlySE15,earlySE16,earlySE17,earlySE18,earlySE19,earlySE2,earlySE3,earlySE4,earlySE5,earlySE6,earlySE7,earlySE8,earlySE9,lateSE0,lateSE1,lateSE10,lateSE11,lateSE12,lateSE13,lateSE14,lateSE15,lateSE16,lateSE17,lateSE18,lateSE19,lateSE2,lateSE3,lateSE4,lateSE5,lateSE6,lateSE7,lateSE8,lateSE9
0,13.5961308453,38.2114864658,42.3962567110,47.4702242237,22.5635445721,28.5962155768,15.5598523508,36.5641734091,20.1926301541,15.8478809903,7.4629887028,23.1794952552,20.9659734271,26.1029473481,28.6893302172,25.2208666698,53.9058242458,8.8788241328,55.8268155635,31.2851756040,1.0802696924,1.5438379602,0.9763115485,1.0870929776,1.3991867539,0.8893324189,0.9216548622,1.0794773531,1.2211093532,0.9930352116,1.1081886684,1.2716125320,0.9347917331,1.3891003495,1.0376106656,1.2656600439,1.7160937960,0.9620134361,1.0820349610,0.9188931873,1.2420908631,1.6011810806,1.0934786350,1.2094124001,1.5714319618,0.9406744392,1.0211523737,1.1837963542,1.3812896777,1.1766412338,1.2510849866,1.3091397316,1.0778615360,1.4736170811,1.1721024692,1.4543059389,1.7666056186,1.0846917605,1.2203274432,0.9623510129,0.8563250103,1.3563110547,0.7634988187,0.8839218843,1.1831465030,0.7511327601,0.7665964778,0.9023278029,0.9682115172,0.7587416867,0.8812416539,1.1008022646,0.7333691498,1.1545313944,0.8078390652,1.0481494760,1.4579095399,0.7981253705,0.8269470306,0.7629825132,1.3228606245,1.5695237044,1.1083817064,1.2657675788,1.6134549511,0.9775734023,1.0728799770,1.2220396420,1.4516122626,1.2339467135,1.3170068676,1.3156147278,1.1441275064,1.5264080264,1.2273862693,1.5153453005,1.5886123557,1.1387242310,1.2784850212,0.9938235897
0,18.5818321042,25.6690223281,27.1080609214,2.6146088418,35.0827773688,21.8526293620,27.5115374551,18.4630112461,26.9312868575,14.2546970748,15.0026961452,34.1023229530,31.4817715108,33.7698844061,14.4295493436,17.7032424388,29.1636150466,43.0546442233,14.6385398455,29.1451901769,0.7229939255,0.6584774527,0.6601771036,0.7212854741,0.6811110802,0.6013970493,0.5665850373,0.6240365379,0.6642719374,0.6196230451,0.6816599079,0.5915748223,0.8597119490,0.5448131881,0.6824445334,0.5312943254,0.6337578666,0.9518667202,0.7038317107,0.6140425056,0.7962514573,0.7624100937,0.7527285823,0.7990201167,0.7639834709,0.7318888223,0.6583895165,0.7483212109,0.7407676110,0.7092407072,0.7714876657,0.6747103639,0.9483713075,0.6401736926,0.7789065565,0.6401311352,0.7307565920,1.0839823364,0.7735995537,0.7209475513,0.5575284728,0.4850796024,0.4858020507,0.5712512197,0.5013017576,0.4486806344,0.4250571909,0.4616863882,0.5063259781,0.4721478457,0.5288187061,0.4417682131,0.6457926095,0.4135105291,0.5138943385,0.3961276391,0.4813490799,0.6303492573,0.5361519573,0.4535785502,0.8005512840,0.8306681348,0.8292305737,0.8579003093,0.8276445136,0.8368182789,0.7053415164,0.8576906376,0.7299559393,0.7530113744,0.7800668518,0.7572337763,0.8758503135,0.6827802178,0.8515696931,0.7108945686,0.7685164901,1.0968687274,0.8451788764,0.7988035582
0,12.0097343438,13.1217872935,11.3645283741,4.5566790648,9.1620427905,18.3755272033,14.3020569947,2.5860738152,11.2664627894,6.7487082070,5.9060392361,13.8823702928,7.7085935029,11.1168524257,9.8073963298,5.2974234406,8.0169423595,9.5544937403,4.2890832445,7.1210362398,1.9591074098,1.5412811701,1.8333809660,1.7999047489,1.6228177374,1.8879310345,1.6313748630,1.6882531596,1.7394800975,1.7365400589,1.8374804664,1.6955197912,1.4318747121,1.6653264715,1.6567472009,2.0416109945,1.7504149378,1.8132456781,1.4798718370,1.7907261099,1.9618834081,1.5970570094,1.6665475850,1.8454211457,1.6515363128,1.9267241379,1.5416842283,1.9075144509,1.7922014622,1.8489013064,1.8778699363,1.5122227055,1.5099953938,1.5121421679,1.5984826164,2.0018133232,1.7743775934,2.1888239591,1.6686657903,1.9310571859,1.7831518258,1.4428584016,1.6148185196,1.5549054293,1.0496682961,1.4380387931,1.5340133187,1.2900950328,1.7331437855,1.3788416522,1.2851304243,1.5701609395,1.1974205435,1.5554840785,1.6232321744,1.7738117961,1.3040456432,1.0538105673,1.2217384160,1.1508653123,2.0046978433,1.6238435104,1.6896256073,1.8439243434,1.6380935754,1.7182112069,1.4977661637,1.9671793867,1.8301380991,1.8667220418,1.7640341387,1.4725532840,1.5621372639,1.5321646832,1.5635680613,2.0528726856,1.6654564315,2.1582663745,1.6542063753,1.9498683220
0,3.1358670355,18.7380102455,13.0518147267,16.5444059916,20.3855340867,4.1392788250,22.3541569587,9.3314352376,8.2027839677,8.2941672202,15.6808928510,7.9362499016,17.2447789200,11.1145917482,9.1459421128,9.8108915336,3.6954268044,25.9159324655,13.7886065012,6.1557891658,1.5166527313,1.8148148148,1.4951586155,1.6670046758,1.8124841088,1.6636260837,1.8012334802,2.0834220047,1.5608867068,1.5737029703,1.7866591613,1.7130081301,2.2258161126,1.6797261048,2.1234851971,1.5571794872,1.6259729117,4.3576214405,1.5817647844,1.6490506606,1.5343506132,1.7014550265,1.5842293907,1.6513435863,1.8506229341,1.9093856012,1.6902202643,2.3181527985,1.7205236926,1.9060594059,1.6283891547,1.7906873614,2.3689727463,1.9123958775,2.0575241601,1.5803846154,1.8397989827,3.5871021776,1.7196635963,1.5115933153,1.1645066890,1.5760582011,1.2900551008,1.5964734381,1.6731502670,1.1021485111,1.5617621145,1.2014258353,1.3900171093,0.9683168317,1.4343747068,1.3686622321,1.5552560647,1.3920655090,1.6955054456,1.2133974359,1.0618373476,2.6846733668,1.2725937792,1.4122845393,1.4988154961,1.4359788360,1.5604771840,1.6295419976,1.6065344521,1.9032039201,1.5813215859,2.1851457757,1.8255597709,1.9588910891,1.5054883197,1.7249076127,2.1371668164,1.8567697303,2.0079766835,1.5747435897,1.9327082184,3.1486599665,1.7988920037,1.4338962289
0,28.4921786199,42.9672842495,15.9593521470,41.2424227567,33.0040818433,31.8686976317,17.2827084069,35.3720250608,26.8824694305,32.8993937938,23.1653142928,10.3825854349,7.8799743529,8.2459786922,44.3666767244,41.9555360857,20.2106010831,48.0050419178,52.3830957229,50.0162240914,1.1556989997,1.1584851698,0.7576728446,1.3143310278,1.2532488819,1.0458648205,1.0210620977,1.2211790905,1.1065752673,1.0825599331,0.8145614168,0.8184996667,0.9270660746,0.8185639136,1.1273676542,1.2992299359,0.9635816237,1.1895067632,1.1426462610,1.2506840153,1.2350292950,1.2579945265,0.9418759498,1.3421883490,1.3972767930,1.0628301754,1.0979979175,1.3749062353,1.2730792432,1.0231627931,1.0479603421,0.8879961219,0.9301875538,0.9725804199,1.1989072365,1.3940749812,1.1221058301,1.3072004372,1.2536494278,1.1678421597,0.9430604330,0.9299374574,0.5180560560,1.0420723380,0.9761748659,0.8311917005,0.8141802348,0.9249179559,0.8318179325,1.0653054822,0.5498751230,0.6500939223,0.7576446418,0.5960483351,0.9591549296,1.0515377732,0.6951255723,0.9056974997,0.8898421630,1.0841186843,1.4015844053,1.4137347239,1.0835748641,1.5887777729,1.5527431100,1.2481610803,1.2220907485,1.5051218940,1.4031258569,1.2269744582,1.1700900628,1.0422044477,1.0847504805,1.1228062008,1.3119232637,1.6134254898,1.2497773052,1.4539782302,1.4701043415,1.3619201070
0,35.3713099708,55.6732845991,48.1974847653,59.0460179712,27.8194323099,58.4926944983,30.8329777874,28.2548406279,77.5161053071,62.1681228890,41.0878778365,77.1508713136,2.3447963756,68.5483071550,59.0955395974,48.0450958260,63.7293595785,52.0829626653,29.6250016282,46.0603017065,0.1519217016,0.1127777949,0.3994548604,0.5733188095,1.0862569657,0.2453788780,0.2788520775,0.4476429542,0.3020517115,0.2170017918,0.1884170703,0.0799323835,0.4136870346,0.4448705966,0.8144148115,0.0823058447,0.2995360346,0.4222526220,0.1591109511,0.5681971909,0.1957063015,0.1719792211,0.4934787039,0.7304969083,1.2376579546,0.2586747379,0.3141214320,0.5339566589,0.6410551659,0.2715906829,0.2779054556,0.0639942043,0.4947962440,0.5881651465,0.9627507163,0.0669335468,0.5264460254,0.4989429175,0.1960046792,0.6659571082,0.1083622494,0.1463437125,0.3307519870,0.5727634853,0.9359547916,0.2208680143,0.1775788897,0.3653824010,0.5331309536,0.2001990842,0.1530954991,0.0823472591,0.3455062676,0.5085892932,0.6269089077,0.1652522018,0.3299721621,0.3739584629,0.1085215513,0.4388453428,0.1783037110,0.1267021178,0.5109792134,0.6519719348,1.3195196609,0.1947086801,0.3230713943,0.5399442692,0.4405422380,0.3155086602,0.2645758936,0.1468244385,0.5519913039,0.5882940665,1.0046286092,-0.0723779023,0.4909372100,0.4890353604,0.2255016647,0.7191938885
0,15.5717166277,4.3639852525,21.9565869469,34.7873559377,25.5693590779,14.5285566538,17.6175415844,8.2501902354,6.6268135794,10.4326246995,28.6522444341,27.5669279037,38.3645893498,9.0790154230,22.1110495305,13.3532822057,17.7166325256,18.6913419624,14.4842398468,21.0901392114,0.6777715966,0.6767243411,0.8572867696,1.3254949556,0.7366840295,0.7593493277,0.7194089609,0.6674876597,0.7239135461,0.7883228102,0.9285512034,1.0132611728,0.5226400614,0.6763064041,0.8229926450,0.6854022823,0.9115835603,0.7415506056,0.7936344337,0.9605849607,0.7468250815,0.7487977936,0.9337541974,1.3666085110,0.7916890353,0.8168008610,0.8078074357,0.7401353621,0.8079231032,0.8623317818,1.0258612553,1.0890633141,0.5437156857,0.7429058769,0.8915066988,0.7752685079,0.9295274192,0.7996007803,0.8969941236,1.0707036354,0.4994277994,0.5208382443,0.6564674278,1.2508533718,0.5941295106,0.5632075857,0.5554623451,0.5088290672,0.5436067956,0.6278176986,0.7147711185,0.7996201489,0.3784757069,0.5190985683,0.6567583239,0.5317414653,0.8063484543,0.5640974459,0.6206042519,0.7549895287,0.8225383454,0.8185021923,0.9913901948,1.3052415990,0.8443435237,0.8673587553,0.8953574833,0.7706070938,0.8866806866,0.9462545526,1.0650306748,1.1256870094,0.6114882815,0.8376750917,0.9725028230,0.8739211738,0.9443918039,0.8471532913,0.9682644679,1.1010793492
0,9.3792963489,9.0055321539,12.6674333307,3.5774841701,7.8763226403,2.5374742383,1.6207878100,6.4012753831,3.9940431836,6.3245553203,11.9192060998,6.1890780816,4.8263224540,9.0583251453,5.7899689080,5.5609851837,5.9143292046,2.5373246794,11.5942993655,7.0804118104,0.9439771703,1.2014675592,1.2236861584,1.0457957141,0.5844269466,1.1271981243,1.1548369784,1.0356254241,0.6892341842,0.8698710434,1.6357625017,1.2863909871,0.9191341991,0.9710331050,2.1990492256,0.8576986383,1.4309012876,0.8208202989,1.1064547884,0.8923788654,0.9882847702,1.2776776519,1.5181347150,1.1277058632,0.7667541557,1.2497069168,1.3268482490,1.1418231169,0.7865334813,0.9631887456,1.7714561234,1.3609012930,1.2105627706,1.1362728311,2.2223585340,1.0267843783,1.4566523605,0.9655891554,1.3037547462,1.1868760653,0.7267948333,0.9535272915,0.8436713546,0.8776242793,0.3709536308,0.8747069168,0.8736079431,0.8872427053,0.5321864595,0.6780773740,1.2523763604,1.0189476379,0.5861471861,0.7455764840,1.7009661095,0.6214275026,1.1773390558,0.6850886340,0.6900576572,0.6193084977,0.9825773506,1.2470391349,1.9418208734,1.2376808441,0.8290463692,1.3040738570,1.4136589293,1.0749830355,0.8812430633,1.0750293083,1.7199338752,1.3102035591,1.5000865801,1.4637557078,2.0418647447,1.3484961843,1.4336480687,1.0071254779,1.4554914921,1.2949841734
0,13.7040767743,10.4803615201,14.8554328209,0.6053098380,5.2770535799,6.8641121570,17.4310148235,5.7512514727,11.7459405831,11.3744274249,4.5890303987,10.0534770105,5.3115484864,5.2330910742,7.2125685933,8.3413859594,12.7202499712,9.2267129252,15.8860269941,8.4896967372,0.9684260132,0.9640171162,1.1762306228,0.6479015190,0.9230958231,0.9476351351,1.2941176471,0.9023947750,1.2020807948,1.0890776699,0.9706556988,0.9834451575,1.0488917267,0.7995552993,1.0209016706,1.0107073699,1.1884057971,1.1729831144,1.0085609109,0.8654909438,1.1290449262,1.1301867220,1.4442933551,0.7915916781,1.0431818182,1.1225600601,1.4232135807,1.0471698113,1.3823226169,1.2716828479,1.1687099581,1.1942823804,1.1832527593,0.9932471383,1.1578304981,1.2804419638,1.3734523467,1.3280800500,1.1808920469,1.0428026692,0.6696512724,0.7029953320,0.8399057202,0.4606579800,0.6568796069,0.6887512513,0.9360442163,0.6285921626,0.8138532196,0.7762135922,0.6347385905,0.6298862310,0.6821125604,0.5724285597,0.7172934625,0.7521357786,0.8000767828,0.7833646029,0.7280198613,0.5832221163,1.2092365693,1.2025414938,1.6038437132,0.8451515370,1.1371007371,1.1681681682,1.5100671141,1.1698113208,1.4637735495,1.3414239482,1.2899628253,1.2929550758,1.2802152695,1.0896812979,1.3085666336,1.2930857729,1.4732699875,1.4929330832,1.2310589847,1.1052430887
0,19.1285127493,19.6197320139,11.4338559211,8.7434416620,13.7360104666,14.1758687544,9.1996984200,4.2364676798,5.8188709609,10.1192272596,4.0338842599,3.2717185105,7.1583172582,3.1766191290,6.8155379167,17.0333896696,12.9275641008,15.1373419098,0.7554102983,10.7088748242,0.7824642127,1.1477924090,0.7891440501,0.7463191991,0.8189223787,0.6003606712,0.7800557651,0.9511478421,0.6936099869,0.8010935520,0.7010325912,0.7838668191,1.0225327700,0.8497617256,0.9126617375,0.9970330602,0.7439332466,0.6236454005,0.8797127469,1.0119749275,0.8568507157,1.4012393493,0.9642214383,0.8922997644,1.0559757943,0.6358789399,1.0387895686,1.1294765840,0.9341047711,0.9043808762,0.8321232656,0.9535581595,1.2195861770,1.0291781624,1.0765249538,1.1671376095,0.7773865115,0.7867677015,1.0911395079,1.1905697446,0.5384713701,0.5309062742,0.5646821683,0.5101590106,0.6743279413,0.3025717422,0.6716417910,0.5466483012,0.4781964316,0.5657131426,0.5055663117,0.5866676193,0.7176903911,0.6301312599,0.6603512015,0.5142695677,0.4537242594,0.4542491648,0.5350089767,0.7334643091,0.9372443763,1.5161890008,1.0860269239,0.9712897527,1.1991155592,0.7073859181,1.2800557651,1.2309458219,1.0186969161,0.9563912783,1.0028234914,1.1349671335,1.3663741740,1.0510826854,1.1412199630,1.2081096355,0.7940748679,0.9375865722,1.1040236561,1.3423145290
0,24.6754980120,13.3429611895,23.6620750200,16.2246145346,18.3750665196,20.4611522158,29.1155079428,17.4490657595,10.1336768377,28.0782945529,6.9645531084,5.9119227858,5.9318740865,27.9968691609,25.4108126928,8.0614098100,9.6651544719,20.7006640780,21.5349759766,14.5380275670,0.9377400031,0.6599917302,0.7980668452,0.7629119265,0.7293256600,0.7238248645,0.8979209004,0.7020175592,0.7751624241,0.8806756266,0.8258372544,0.6442563184,0.8541218450,0.7661694165,0.7683596431,1.0024521824,0.7607319400,0.6875777325,0.7596464258,0.7610572687,1.0693256874,0.8513202197,0.9909747292,0.8884794104,0.8747654197,0.8927368575,0.9882757543,0.8766207338,0.9006283949,0.9651289502,0.9752975367,0.7336711364,0.9541900614,0.9670022666,0.8924731183,1.1722412948,0.9299713815,0.8234913686,0.9360491929,0.9159471366,0.5300291844,0.5308641975,0.6700244556,0.4866741441,0.4759789816,0.4766437253,0.6898546194,0.5734054305,0.4068590904,0.9066472939,0.5348740659,0.4805660261,0.5253712547,0.5639133414,0.5664035690,0.7951937224,0.6357210996,0.4431122830,0.6792467333,0.4229074890,1.1109518202,0.9862957056,1.1956445790,1.0020295893,0.9579632178,0.9591448235,1.1653900266,1.0963428106,0.8831611460,1.2962223029,1.0681566565,0.8875363035,1.0271816131,1.0575615413,0.9818691375,1.2370769985,1.0853785448,0.8700064673,1.0874711760,0.9325697504
0,35.5349307293,28.8527728304,21.7547870880,21.0929161358,15.9216833281,33.6154726279,13.1095955637,25.2230053721,16.8364729379,20.2731349327,33.6154726279,23.3922846168,26.0543748692,6.7597665969,15.3926568304,22.7178474270,13.6375401008,10.2660605882,24.7857386462,19.8189334591,2.0323686215,2.1135155657,2.5279894875,1.5399239544,4.0000000000,1.6449275362,3.4581072936,2.2201509099,1.7153616821,2.4261796043,2.4261796043,1.8926024955,2.0232558140,2.1450381679,2.1540656205,2.0789473684,1.8655290102,1.9780188410,2.2289530910,2.5870348139,1.8808073115,2.1119969628,2.4086727989,2.1794676806,3.0050251256,1.8188405797,2.9662447257,1.2756324900,1.7421936294,2.3455098935,2.3455098935,2.1836007130,1.6882144265,2.3446019629,1.8388017118,1.6408668731,1.6126279863,1.8998001713,2.1963342653,1.9071628651,1.9588728104,1.8963553531,2.4680683311,1.3680608365,3.6155778894,2.0289855072,3.3074141049,2.2494451842,1.4599089911,2.5175038052,2.5175038052,1.7286096257,1.9065825778,1.8865866957,2.2924393723,1.8343653251,1.9668941980,1.9854410505,2.1789375582,2.4805922369,1.7212490480,1.7946089598,2.0680683311,1.8003802281,2.6180904523,1.7753623188,2.5250150693,1.0679094541,1.3732935823,2.0776255708,2.0776255708,1.7040998217,1.3224280646,2.1712104689,1.8601997147,1.5872033024,1.6641638225,1.7485012846,1.8630009320,1.5034013605
0,13.5397815194,13.9199322955,11.0254580146,5.0247307534,12.9618538478,13.5263692058,5.7233623565,9.3263474901,4.1021204978,29.8288485209,7.2224517032,16.5351582494,13.8754042606,23.8194958805,23.2500591579,26.5017714002,27.2144927789,19.3169766091,20.3364815994,9.3749960906,0.4968861339,0.7143270721,0.5890762321,0.6149804553,0.7779371324,0.6520488946,0.6047987396,0.6323136386,0.7753716278,0.8645069450,0.7268863228,0.8401437531,0.5244969412,0.4216334927,0.9947932961,0.3899864189,0.4801513079,0.4380499124,0.5315231680,0.5136417440,0.5748776178,0.8532041348,0.6730903248,0.6366521039,0.5695582953,0.7350627365,0.6959157102,0.7035893395,0.8601578271,0.8004486239,0.7705946171,0.9069751369,0.6586762048,0.6321416657,0.9027039106,0.5927012307,0.5946651406,0.5214375842,0.6273395042,0.6836719721,0.2898502448,0.6038044311,0.3887394014,0.5141526788,0.5944395468,0.5165928102,0.3884287574,0.3669090793,0.5089618890,0.4019929255,0.4481846419,0.6217150163,0.3334744898,0.2861503392,0.6943910615,0.2348893214,0.3004662070,0.2727988686,0.2875506526,0.2846815296,0.5205225502,1.1511895233,0.7473673003,1.1630949644,0.4417705030,0.9410724955,0.8972417641,0.5810875560,0.7413592708,0.3717970839,0.9570942381,1.0415190836,0.7351124084,0.7356221506,0.8960446927,0.5410512020,0.6724407470,0.5094718301,0.7790193395,0.7221368968
0,53.4010720420,76.7156498876,70.0723083105,86.1895459154,37.8449092524,43.3894295537,48.7015323132,17.9016607694,93.6756516500,14.5127457171,22.2980001516,73.6267684031,15.8745982028,58.8135098949,4.4512002183,93.0939267170,50.2617511063,30.1953225839,34.3878081198,96.4857641750,0.9400813717,1.0578626190,1.0321292733,1.3174691931,1.1062599009,0.9716212062,0.7966868621,0.6666757584,1.1000171497,0.7623729495,1.1006244206,1.0110016700,0.9658438372,1.0929206596,0.7738060979,1.0504052350,0.8999626378,0.8160902027,0.8607548245,1.0571686708,1.0671548968,1.1303700304,1.0104123345,1.2753734808,1.0753538760,1.0977922408,0.8788901033,0.8217492994,1.0900960384,0.8174777264,1.1622968884,1.0879515092,1.0102481436,1.1012972420,0.8938905129,1.0191991355,1.0112220117,0.9127721788,0.9067231952,1.1670660615,0.7170996803,1.0043367693,0.8433839709,1.0336976705,0.8301292861,0.7585229930,0.5618211014,0.5289083756,1.0605642257,0.6241518005,0.8897731447,0.9518957199,0.8119015712,0.9688100095,0.6532067108,0.6359488503,0.6933495236,0.6067637477,0.7632897385,0.9190053133,1.0410403952,1.1557490294,1.0535135013,0.9911482951,1.2602687925,1.0080853168,0.9454272311,0.8391031892,1.0444434917,0.8824349423,1.1764294335,1.1134957942,1.0824318463,1.1974874858,0.9263236549,1.1031758420,1.1730538283,0.9015548929,1.0413271762,1.0838040743
0,20.4618971777,8.1585757505,16.9921282327,8.7121314595,7.1956777150,8.5831310656,4.4069323380,1.9730697188,4.5252378697,2.3789240800,11.4455231423,9.7702195514,6.6352565840,19.8368344249,11.2750456347,6.1641763694,2.0957814027,3.2510921242,5.5237981208,5.5868148349,1.1862486419,0.5607795861,0.9744767288,0.4732711556,0.4868209579,0.6778551826,0.5635467980,0.7291760671,0.5670976371,0.5750235183,0.8984615385,0.6797687300,0.5115405627,1.6934768841,0.6307156039,0.6432098765,0.4640271346,0.7091982480,0.4615080486,0.5337962461,1.4147136427,0.6572232268,1.0312637993,0.5924704277,0.6340405014,0.8280557315,0.7456896552,0.8827723130,0.6121266161,0.6536923801,1.1846153846,0.9243999611,0.6638896476,2.0363099008,0.8056182079,0.8360339506,0.5891331290,0.9036374024,0.5920361480,0.6902462840,0.7459258110,0.3367490456,0.6410845182,0.4164012739,0.4790260366,0.6189571459,0.4715517241,0.4612399603,0.5041610938,0.4508466604,0.5753846154,0.5265280342,0.4565009560,1.1452396031,0.4956940742,0.5283179012,0.3355945470,0.4783850695,0.3539678057,0.3666051861,1.6535775260,0.7058468957,1.0980305573,0.6800500455,0.6963195114,0.8769263247,0.7871921182,0.9823120657,0.7397087234,0.7932737535,1.3015384615,0.9402876300,0.7371619776,2.0101329956,0.8331966373,0.8597993827,0.6207031505,0.9413445058,0.5803445354,0.7862645112
0,4.3423383997,9.0256311769,6.6852334050,2.9179980363,6.6103139109,9.7382731685,8.7749643874,7.9812516927,6.0616050313,11.9769880265,10.6378657626,6.9294991458,9.2655107837,12.0304511729,1.4138482741,15.5587585868,11.6186816882,14.0186313520,5.3631294870,10.8990469745,0.7906660625,1.0735129639,0.9824545699,1.0568265082,0.8111666270,1.0970156604,0.8003052658,0.9942013228,0.9947340236,0.8790504451,0.8876440981,1.0626531612,0.9029020884,0.9571610626,0.8899637243,0.8991074616,0.9583623174,0.9556271926,0.8769952004,0.9022574841,0.8389971303,1.1372648704,1.1146719184,1.0090368802,0.7707986359,1.0371318822,0.7129229204,1.1104466794,1.0216886826,1.0128189911,1.0556908589,1.0873223330,0.9276738089,0.9581413587,0.9145793747,0.8806854695,1.0413395608,0.9994311179,0.8459649514,0.9973826272,0.7329708503,0.8935434672,0.7855160684,0.9883578930,0.9046712666,1.0961292229,0.9617145764,0.8154389780,0.8411281685,0.5653412463,0.6826595226,0.9513968306,0.6999367146,0.9194196647,1.0961305925,0.7985719386,0.7542482361,0.7697923580,0.9754436879,0.6806805169,0.8137743543,1.1614641586,1.2167218691,1.0446145079,0.7050519470,1.0359499655,0.6551767998,1.1344568270,1.0215994288,1.0687240356,1.1665854847,1.0627348472,1.0115721906,0.8649152044,0.8164622560,0.9063191717,1.0788035377,0.9636863563,0.7426052015,1.0429412727
